DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend,IsHoliday,HolidayName,SpecialDays,FinancialYear,FinancialQuater,FinancialMonth,FirstDateofYear,LastDateofYear,FirstDateofQuater,LastDateofQuater,FirstDateofMonth,LastDateofMonth,FirstDateofWeek,LastDateofWeek,CurrentYear,CurrentQuater,CurrentMonth,CurrentWeek,CurrentDay
20150408,2015-04-08,8,th,4,Wednesday,WED,W,8,98,2,15,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-05,2015-04-11,-7,-28,-85,-370,-2591
20150409,2015-04-09,9,th,5,Thursday,THU,T,9,99,2,15,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-05,2015-04-11,-7,-28,-85,-370,-2590
20150410,2015-04-10,10,th,6,Friday,FRI,F,10,100,2,15,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-05,2015-04-11,-7,-28,-85,-370,-2589
20150411,2015-04-11,11,th,7,Saturday,SAT,S,11,101,2,15,4,April,APR,A,2,second,2015,042015,2015APR,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-05,2015-04-11,-7,-28,-85,-370,-2588
20150412,2015-04-12,12,th,1,Sunday,SUN,S,12,102,3,16,4,April,APR,A,2,second,2015,042015,2015APR,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2587
20150413,2015-04-13,13,th,2,Monday,MON,M,13,103,3,16,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2586
20150414,2015-04-14,14,th,3,Tuesday,TUE,T,14,104,3,16,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2585
20150415,2015-04-15,15,th,4,Wednesday,WED,W,15,105,3,16,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2584
20150416,2015-04-16,16,th,5,Thursday,THU,T,16,106,3,16,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2583
20150417,2015-04-17,17,th,6,Friday,FRI,F,17,107,3,16,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2582
20150418,2015-04-18,18,th,7,Saturday,SAT,S,18,108,3,16,4,April,APR,A,2,second,2015,042015,2015APR,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-12,2015-04-18,-7,-28,-85,-369,-2581
20150419,2015-04-19,19,th,1,Sunday,SUN,S,19,109,4,17,4,April,APR,A,2,second,2015,042015,2015APR,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2580
20150420,2015-04-20,20,th,2,Monday,MON,M,20,110,4,17,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2579
20150421,2015-04-21,21,st,3,Tuesday,TUE,T,21,111,4,17,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2578
20150422,2015-04-22,22,nd,4,Wednesday,WED,W,22,112,4,17,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2577
20150423,2015-04-23,23,rd,5,Thursday,THU,T,23,113,4,17,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2576
20150424,2015-04-24,24,th,6,Friday,FRI,F,24,114,4,17,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2575
20150425,2015-04-25,25,th,7,Saturday,SAT,S,25,115,4,17,4,April,APR,A,2,second,2015,042015,2015APR,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-19,2015-04-25,-7,-28,-85,-368,-2574
20150426,2015-04-26,26,th,1,Sunday,SUN,S,26,116,5,18,4,April,APR,A,2,second,2015,042015,2015APR,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-26,2015-05-02,-7,-28,-85,-367,-2573
20150427,2015-04-27,27,th,2,Monday,MON,M,27,117,5,18,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-26,2015-05-02,-7,-28,-85,-367,-2572
20150428,2015-04-28,28,th,3,Tuesday,TUE,T,28,118,5,18,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-26,2015-05-02,-7,-28,-85,-367,-2571
20150429,2015-04-29,29,th,4,Wednesday,WED,W,29,119,5,18,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-26,2015-05-02,-7,-28,-85,-367,-2570
20150430,2015-04-30,30,th,5,Thursday,THU,T,30,120,5,18,4,April,APR,A,2,second,2015,042015,2015APR,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-04-01,2015-04-30,2015-04-26,2015-05-02,-7,-28,-85,-367,-2569
20150501,2015-05-01,1,st,6,Friday,FRI,F,1,121,1,18,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-04-26,2015-05-02,-7,-28,-84,-367,-2568
20150502,2015-05-02,2,nd,7,Saturday,SAT,S,2,122,1,18,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-04-26,2015-05-02,-7,-28,-84,-367,-2567
20150503,2015-05-03,3,rd,1,Sunday,SUN,S,3,123,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2566
20150504,2015-05-04,4,th,2,Monday,MON,M,4,124,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2565
20150505,2015-05-05,5,th,3,Tuesday,TUE,T,5,125,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2564
20150506,2015-05-06,6,th,4,Wednesday,WED,W,6,126,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2563
20150507,2015-05-07,7,th,5,Thursday,THU,T,7,127,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2562
20150508,2015-05-08,8,th,6,Friday,FRI,F,8,128,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2561
20150509,2015-05-09,9,th,7,Saturday,SAT,S,9,129,2,19,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-03,2015-05-09,-7,-28,-84,-366,-2560
20150510,2015-05-10,10,th,1,Sunday,SUN,S,10,130,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2559
20150511,2015-05-11,11,th,2,Monday,MON,M,11,131,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2558
20150512,2015-05-12,12,th,3,Tuesday,TUE,T,12,132,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2557
20150513,2015-05-13,13,th,4,Wednesday,WED,W,13,133,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2556
20150514,2015-05-14,14,th,5,Thursday,THU,T,14,134,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2555
20150515,2015-05-15,15,th,6,Friday,FRI,F,15,135,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2554
20150516,2015-05-16,16,th,7,Saturday,SAT,S,16,136,3,20,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-10,2015-05-16,-7,-28,-84,-365,-2553
20150517,2015-05-17,17,th,1,Sunday,SUN,S,17,137,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2552
20150518,2015-05-18,18,th,2,Monday,MON,M,18,138,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2551
20150519,2015-05-19,19,th,3,Tuesday,TUE,T,19,139,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2550
20150520,2015-05-20,20,th,4,Wednesday,WED,W,20,140,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2549
20150521,2015-05-21,21,st,5,Thursday,THU,T,21,141,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2548
20150522,2015-05-22,22,nd,6,Friday,FRI,F,22,142,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2547
20150523,2015-05-23,23,rd,7,Saturday,SAT,S,23,143,4,21,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-17,2015-05-23,-7,-28,-84,-364,-2546
20150524,2015-05-24,24,th,1,Sunday,SUN,S,24,144,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2545
20150525,2015-05-25,25,th,2,Monday,MON,M,25,145,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2544
20150526,2015-05-26,26,th,3,Tuesday,TUE,T,26,146,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2543
20150527,2015-05-27,27,th,4,Wednesday,WED,W,27,147,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2542
20150528,2015-05-28,28,th,5,Thursday,THU,T,28,148,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2541
20150529,2015-05-29,29,th,6,Friday,FRI,F,29,149,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2540
20150530,2015-05-30,30,th,7,Saturday,SAT,S,30,150,5,22,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-24,2015-05-30,-7,-28,-84,-363,-2539
20150531,2015-05-31,31,st,1,Sunday,SUN,S,31,151,6,23,5,May,MAY,M,2,second,2015,052015,2015MAY,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-05-01,2015-05-31,2015-05-31,2015-06-06,-7,-28,-84,-362,-2538
20150601,2015-06-01,1,st,2,Monday,MON,M,1,152,1,23,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-05-31,2015-06-06,-7,-28,-83,-362,-2537
20150602,2015-06-02,2,nd,3,Tuesday,TUE,T,2,153,1,23,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-05-31,2015-06-06,-7,-28,-83,-362,-2536
20150603,2015-06-03,3,rd,4,Wednesday,WED,W,3,154,1,23,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-05-31,2015-06-06,-7,-28,-83,-362,-2535
20150604,2015-06-04,4,th,5,Thursday,THU,T,4,155,1,23,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-05-31,2015-06-06,-7,-28,-83,-362,-2534
20150605,2015-06-05,5,th,6,Friday,FRI,F,5,156,1,23,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-05-31,2015-06-06,-7,-28,-83,-362,-2533
20150606,2015-06-06,6,th,7,Saturday,SAT,S,6,157,1,23,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-05-31,2015-06-06,-7,-28,-83,-362,-2532
20150607,2015-06-07,7,th,1,Sunday,SUN,S,7,158,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2531
20150608,2015-06-08,8,th,2,Monday,MON,M,8,159,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2530
20150609,2015-06-09,9,th,3,Tuesday,TUE,T,9,160,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2529
20150610,2015-06-10,10,th,4,Wednesday,WED,W,10,161,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2528
20150611,2015-06-11,11,th,5,Thursday,THU,T,11,162,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2527
20150612,2015-06-12,12,th,6,Friday,FRI,F,12,163,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2526
20150613,2015-06-13,13,th,7,Saturday,SAT,S,13,164,2,24,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-07,2015-06-13,-7,-28,-83,-361,-2525
20150614,2015-06-14,14,th,1,Sunday,SUN,S,14,165,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2524
20150615,2015-06-15,15,th,2,Monday,MON,M,15,166,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2523
20150616,2015-06-16,16,th,3,Tuesday,TUE,T,16,167,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2522
20150617,2015-06-17,17,th,4,Wednesday,WED,W,17,168,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2521
20150618,2015-06-18,18,th,5,Thursday,THU,T,18,169,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2520
20150619,2015-06-19,19,th,6,Friday,FRI,F,19,170,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2519
20150620,2015-06-20,20,th,7,Saturday,SAT,S,20,171,3,25,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-14,2015-06-20,-7,-28,-83,-360,-2518
20150621,2015-06-21,21,st,1,Sunday,SUN,S,21,172,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2517
20150622,2015-06-22,22,nd,2,Monday,MON,M,22,173,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2516
20150623,2015-06-23,23,rd,3,Tuesday,TUE,T,23,174,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2515
20150624,2015-06-24,24,th,4,Wednesday,WED,W,24,175,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2514
20150625,2015-06-25,25,th,5,Thursday,THU,T,25,176,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2513
20150626,2015-06-26,26,th,6,Friday,FRI,F,26,177,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2512
20150627,2015-06-27,27,th,7,Saturday,SAT,S,27,178,4,26,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-21,2015-06-27,-7,-28,-83,-359,-2511
20150628,2015-06-28,28,th,1,Sunday,SUN,S,28,179,5,27,6,June,JUN,J,2,second,2015,062015,2015JUN,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-28,2015-07-04,-7,-28,-83,-358,-2510
20150629,2015-06-29,29,th,2,Monday,MON,M,29,180,5,27,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-28,2015-07-04,-7,-28,-83,-358,-2509
20150630,2015-06-30,30,th,3,Tuesday,TUE,T,30,181,5,27,6,June,JUN,J,2,second,2015,062015,2015JUN,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-06-01,2015-06-30,2015-06-28,2015-07-04,-7,-28,-83,-358,-2508
20150701,2015-07-01,1,st,4,Wednesday,WED,W,1,182,1,27,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-06-28,2015-07-04,-7,-27,-82,-358,-2507
20150702,2015-07-02,2,nd,5,Thursday,THU,T,2,183,1,27,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-06-28,2015-07-04,-7,-27,-82,-358,-2506
20150703,2015-07-03,3,rd,6,Friday,FRI,F,3,184,1,27,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-06-28,2015-07-04,-7,-27,-82,-358,-2505
20150704,2015-07-04,4,th,7,Saturday,SAT,S,4,185,1,27,7,July,JUL,J,3,third,2015,072015,2015JUL,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-06-28,2015-07-04,-7,-27,-82,-358,-2504
20150705,2015-07-05,5,th,1,Sunday,SUN,S,5,186,2,28,7,July,JUL,J,3,third,2015,072015,2015JUL,true,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-07-05,2015-07-11,-7,-27,-82,-357,-2503
20150706,2015-07-06,6,th,2,Monday,MON,M,6,187,2,28,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-07-05,2015-07-11,-7,-27,-82,-357,-2502
20150707,2015-07-07,7,th,3,Tuesday,TUE,T,7,188,2,28,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-07-05,2015-07-11,-7,-27,-82,-357,-2501
20150708,2015-07-08,8,th,4,Wednesday,WED,W,8,189,2,28,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-07-05,2015-07-11,-7,-27,-82,-357,-2500
20150709,2015-07-09,9,th,5,Thursday,THU,T,9,190,2,28,7,July,JUL,J,3,third,2015,072015,2015JUL,false,false,null,null,null,null,null,2015-01-01,2015-12-31,2022-04-01,2022-06-30,2015-07-01,2015-07-31,2015-07-05,2015-07-11,-7,-27,-82,-357,-2499
