InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
928,916,916,936,3,3116,3116,7,10,2013-01-17,10422,false,null,null,"Shop 26, 660 Mottola Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1978""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:55:00"",""ConNote"":""EAN-125-1978"",""DriverID"":16,""Latitude"":40.8294461,""Longitude"":-95.9916752,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:55:00"",""ReceivedBy"":""Pinja Jantunen""}",2013-01-18T09:55:00.000+0000,Pinja Jantunen,16,2013-01-18T07:00:00.000+0000
929,479,401,937,3,2157,2001,13,10,2013-01-17,14439,false,null,null,"Unit 41, 257 Gunes Avenue",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1979""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:00:00"",""ConNote"":""EAN-125-1979"",""DriverID"":16,""Latitude"":40.5753176,""Longitude"":-85.8255386,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:00:00"",""ReceivedBy"":""Irma Kruze""}",2013-01-18T10:00:00.000+0000,Irma Kruze,16,2013-01-18T07:00:00.000+0000
930,448,401,938,3,2095,2001,7,10,2013-01-17,10152,false,null,null,"Unit 20, 1175 Moresby Street",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1980""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:05:00"",""ConNote"":""EAN-125-1980"",""DriverID"":16,""Latitude"":39.3751976,""Longitude"":-118.5829202,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:05:00"",""ReceivedBy"":""Jae-Hwa Min""}",2013-01-18T10:05:00.000+0000,Jae-Hwa Min,16,2013-01-18T07:00:00.000+0000
931,113,1,939,3,1225,1001,3,10,2013-01-17,14806,false,null,null,"Shop 52, 1566 Holy Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1981""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:10:00"",""ConNote"":""EAN-125-1981"",""DriverID"":16,""Latitude"":35.1214409,""Longitude"":-105.2769498,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:10:00"",""ReceivedBy"":""Jae-Hwa Jang""}",2013-01-18T10:10:00.000+0000,Jae-Hwa Jang,16,2013-01-18T07:00:00.000+0000
932,816,816,940,3,3016,3016,16,10,2013-01-17,15417,false,null,null,"Suite 13, 868 Prikrylova Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1982""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:15:00"",""ConNote"":""EAN-125-1982"",""DriverID"":16,""Latitude"":37.0467281,""Longitude"":-94.5055021,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:15:00"",""ReceivedBy"":""Harsha Huq""}",2013-01-18T10:15:00.000+0000,Harsha Huq,16,2013-01-18T07:00:00.000+0000
933,569,401,941,3,2337,2001,2,10,2013-01-17,15682,false,null,null,"Shop 39, 692 Barney Lane",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1983""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:20:00"",""ConNote"":""EAN-125-1983"",""DriverID"":16,""Latitude"":27.7336410,""Longitude"":-81.5831327,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:20:00"",""ReceivedBy"":""Halit Gunes""}",2013-01-18T10:20:00.000+0000,Halit Gunes,16,2013-01-18T07:00:00.000+0000
934,999,999,942,3,3199,3199,13,10,2013-01-17,11051,false,null,null,"Unit 26, 348 Putkonen Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1984""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:25:00"",""ConNote"":""EAN-125-1984"",""DriverID"":16,""Latitude"":38.9857508,""Longitude"":-119.1629309,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:25:00"",""ReceivedBy"":""Kristi Part""}",2013-01-18T10:25:00.000+0000,Kristi Part,16,2013-01-18T07:00:00.000+0000
935,887,887,943,3,3087,3087,8,10,2013-01-17,13778,false,null,null,"Shop 9, 1349 Lukstina Road",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1985""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:30:00"",""ConNote"":""EAN-125-1985"",""DriverID"":16,""Latitude"":42.1628912,""Longitude"":-123.6481235,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:30:00"",""ReceivedBy"":""Baran Jonsson""}",2013-01-18T10:30:00.000+0000,Baran Jonsson,16,2013-01-18T07:00:00.000+0000
936,87,1,944,3,1173,1001,14,10,2013-01-17,19516,false,null,null,"Shop 282, 1484 Wintle Lane",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1986""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:35:00"",""ConNote"":""EAN-125-1986"",""DriverID"":16,""Latitude"":43.0042365,""Longitude"":-75.2598859,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:35:00"",""ReceivedBy"":""Isabell  Duperre""}",2013-01-18T10:35:00.000+0000,Isabell  Duperre,16,2013-01-18T07:00:00.000+0000
937,875,875,945,3,3075,3075,2,10,2013-01-17,10570,false,null,null,"Suite 12, 1555 Penttila Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1987""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:40:00"",""ConNote"":""EAN-125-1987"",""DriverID"":16,""Latitude"":41.6186592,""Longitude"":-81.3840001,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:40:00"",""ReceivedBy"":""Philip Walker""}",2013-01-18T10:40:00.000+0000,Philip Walker,16,2013-01-18T07:00:00.000+0000
938,450,401,946,3,2099,2001,3,10,2013-01-17,11991,false,null,null,"Suite 94, 1033 Lindqvist Road",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1988""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:45:00"",""ConNote"":""EAN-125-1988"",""DriverID"":16,""Latitude"":40.0044908,""Longitude"":-85.3846928,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:45:00"",""ReceivedBy"":""Constanza Laureano""}",2013-01-18T10:45:00.000+0000,Constanza Laureano,16,2013-01-18T07:00:00.000+0000
939,906,906,947,3,3106,3106,13,10,2013-01-17,18461,false,null,null,"Shop 11, 1892 Clark Avenue",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1989""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:50:00"",""ConNote"":""EAN-125-1989"",""DriverID"":16,""Latitude"":36.5427271,""Longitude"":-119.8331965,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:50:00"",""ReceivedBy"":""Ajitaab Pakalapati""}",2013-01-18T10:50:00.000+0000,Ajitaab Pakalapati,16,2013-01-18T07:00:00.000+0000
940,809,809,948,3,3009,3009,2,10,2013-01-17,15999,false,null,null,"Shop 5, 1808 Sagese Crescent",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1990""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:55:00"",""ConNote"":""EAN-125-1990"",""DriverID"":16,""Latitude"":44.1486654,""Longitude"":-73.3404020,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:55:00"",""ReceivedBy"":""Madhu Dwivedi""}",2013-01-18T10:55:00.000+0000,Madhu Dwivedi,16,2013-01-18T07:00:00.000+0000
941,587,401,949,3,2373,2001,3,10,2013-01-17,15471,false,null,null,"Unit 167, 904 Saucier Road",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1991""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:00:00"",""ConNote"":""EAN-125-1991"",""DriverID"":16,""Latitude"":29.8762836,""Longitude"":-104.0176921,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:00:00"",""ReceivedBy"":""Daniela Sal""}",2013-01-18T11:00:00.000+0000,Daniela Sal,16,2013-01-18T07:00:00.000+0000
942,83,1,950,3,1165,1001,6,10,2013-01-17,13554,false,null,null,"Unit 148, 1161 Chang Lane",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1992""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:05:00"",""ConNote"":""EAN-125-1992"",""DriverID"":16,""Latitude"":39.4284503,""Longitude"":-74.4957076,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:05:00"",""ReceivedBy"":""Sang Tran""}",2013-01-18T11:05:00.000+0000,Sang Tran,16,2013-01-18T07:00:00.000+0000
943,581,401,951,3,2361,2001,20,10,2013-01-17,11769,false,null,null,"Shop 283, 1167 Thota Street",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1993""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:10:00"",""ConNote"":""EAN-125-1993"",""DriverID"":16,""Latitude"":48.6691740,""Longitude"":-98.8326307,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:10:00"",""ReceivedBy"":""Youssef Eriksson""}",2013-01-18T11:10:00.000+0000,Youssef Eriksson,16,2013-01-18T07:00:00.000+0000
944,950,950,952,3,3150,3150,16,10,2013-01-17,19989,false,null,null,"Unit 6, 1108 Enestam Crescent",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1994""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:15:00"",""ConNote"":""EAN-125-1994"",""DriverID"":16,""Latitude"":42.4805913,""Longitude"":-83.1668713,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:15:00"",""ReceivedBy"":""Emily Whittle""}",2013-01-18T11:15:00.000+0000,Emily Whittle,16,2013-01-18T07:00:00.000+0000
945,453,401,953,3,2105,2001,20,10,2013-01-17,11412,false,null,null,"Suite 124, 1316 Agafitei Road",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1995""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:20:00"",""ConNote"":""EAN-125-1995"",""DriverID"":16,""Latitude"":38.2973519,""Longitude"":-78.4400099,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:20:00"",""ReceivedBy"":""Bryan Helms""}",2013-01-18T11:20:00.000+0000,Bryan Helms,16,2013-01-18T07:00:00.000+0000
946,115,1,954,3,1229,1001,16,10,2013-01-17,10609,false,null,null,"Unit 281, 49 Vitols Crescent",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1996""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:25:00"",""ConNote"":""EAN-125-1996"",""DriverID"":16,""Latitude"":36.1823602,""Longitude"":-80.3381077,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:25:00"",""ReceivedBy"":""Jagoda Vasiljevic""}",2013-01-18T11:25:00.000+0000,Jagoda Vasiljevic,16,2013-01-18T07:00:00.000+0000
947,559,401,864,3,2317,2001,6,17,2013-01-18,15407,false,null,null,"Unit 42, 1448 Brasseur Boulevard",null,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-1997""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:05:00"",""ConNote"":""EAN-125-1997"",""DriverID"":12,""Latitude"":30.0049400,""Longitude"":-97.6861117,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:05:00"",""ReceivedBy"":""Paola Greece""}",2013-01-19T07:05:00.000+0000,Paola Greece,12,2013-01-19T07:00:00.000+0000
948,541,401,959,3,2281,2001,3,17,2013-01-18,19654,false,null,null,"Unit 107, 1679 Modi Lane",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-1998""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:10:00"",""ConNote"":""EAN-125-1998"",""DriverID"":12,""Latitude"":39.7901134,""Longitude"":-75.2376834,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:10:00"",""ReceivedBy"":""Angelina Gormanston""}",2013-01-19T07:10:00.000+0000,Angelina Gormanston,12,2013-01-19T07:00:00.000+0000
949,3,1,960,3,1005,1001,15,17,2013-01-18,10197,false,null,null,"Unit 217, 1970 Khandke Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-1999""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:15:00"",""ConNote"":""EAN-125-1999"",""DriverID"":12,""Latitude"":34.2689145,""Longitude"":-112.7271223,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:15:00"",""ReceivedBy"":""Bhaargav Rambhatla""}",2013-01-19T07:15:00.000+0000,Bhaargav Rambhatla,12,2013-01-19T07:00:00.000+0000
950,23,1,961,3,1045,1001,16,17,2013-01-18,18568,false,null,null,"Unit 300, 1467 Chang Lane",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2000""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:20:00"",""ConNote"":""EAN-125-2000"",""DriverID"":12,""Latitude"":54.7500000,""Longitude"":-163.3083333,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:20:00"",""ReceivedBy"":""Hang Tang""}",2013-01-19T07:20:00.000+0000,Hang Tang,12,2013-01-19T07:00:00.000+0000
951,85,1,962,3,1169,1001,14,17,2013-01-18,13674,false,null,null,"Shop 173, 1155 Antunes Crescent",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2001""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:25:00"",""ConNote"":""EAN-125-2001"",""DriverID"":12,""Latitude"":37.2794624,""Longitude"":-103.1927114,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:25:00"",""ReceivedBy"":""Tommy Kilpi""}",2013-01-19T07:25:00.000+0000,Tommy Kilpi,12,2013-01-19T07:00:00.000+0000
952,155,1,963,3,1309,1001,16,17,2013-01-18,16526,false,null,null,"Suite 45, 234 Benda Crescent",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2002""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:30:00"",""ConNote"":""EAN-125-2002"",""DriverID"":12,""Latitude"":45.9205077,""Longitude"":-89.6634802,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-19T07:30:00"",""ReceivedBy"":""Michal Polaskova""}",2013-01-19T07:30:00.000+0000,Michal Polaskova,12,2013-01-19T07:00:00.000+0000
953,4,1,964,3,1007,1001,6,17,2013-01-18,15524,false,null,null,"Suite 164, 967 Riutta Boulevard",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2003""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:35:00"",""ConNote"":""EAN-125-2003"",""DriverID"":12,""Latitude"":37.2811339,""Longitude"":-98.5803610,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:35:00"",""ReceivedBy"":""Daniel Roman""}",2013-01-19T07:35:00.000+0000,Daniel Roman,12,2013-01-19T07:00:00.000+0000
954,122,1,965,3,1243,1001,13,17,2013-01-18,17164,false,null,null,"Unit 23, 1748 Aalto Crescent",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2004""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:40:00"",""ConNote"":""EAN-125-2004"",""DriverID"":12,""Latitude"":38.1375074,""Longitude"":-102.8504765,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-19T07:40:00"",""ReceivedBy"":""Mauri Enestam""}",2013-01-19T07:40:00.000+0000,Mauri Enestam,12,2013-01-19T07:00:00.000+0000
955,970,970,966,3,3170,3170,8,17,2013-01-18,15532,false,null,null,"Suite 16, 900 Cu Avenue",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2005""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:45:00"",""ConNote"":""EAN-125-2005"",""DriverID"":12,""Latitude"":30.9657386,""Longitude"":-87.4274794,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:45:00"",""ReceivedBy"":""Isidora Urias""}",2013-01-19T07:45:00.000+0000,Isidora Urias,12,2013-01-19T07:00:00.000+0000
956,503,401,967,3,2205,2001,6,17,2013-01-18,16433,false,null,null,"Suite 66, 1127 Vosnik Road",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2006""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:50:00"",""ConNote"":""EAN-125-2006"",""DriverID"":12,""Latitude"":36.1371028,""Longitude"":-76.6577239,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:50:00"",""ReceivedBy"":""Andris Vitols""}",2013-01-19T07:50:00.000+0000,Andris Vitols,12,2013-01-19T07:00:00.000+0000
957,437,401,968,3,2073,2001,7,17,2013-01-18,12288,false,null,null,"Shop 111, 1266 Aggarwal Road",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2007""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T07:55:00"",""ConNote"":""EAN-125-2007"",""DriverID"":12,""Latitude"":40.7539533,""Longitude"":-79.5811576,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T07:55:00"",""ReceivedBy"":""Vanja Grgic""}",2013-01-19T07:55:00.000+0000,Vanja Grgic,12,2013-01-19T07:00:00.000+0000
958,111,1,969,3,1221,1001,13,17,2013-01-18,18250,false,null,null,"Suite 223, 53 Jeon Boulevard",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2008""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:00:00"",""ConNote"":""EAN-125-2008"",""DriverID"":12,""Latitude"":30.3738103,""Longitude"":-87.0913555,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T08:00:00"",""ReceivedBy"":""Adam Dvorak""}",2013-01-19T08:00:00.000+0000,Adam Dvorak,12,2013-01-19T07:00:00.000+0000
959,975,975,970,3,3175,3175,13,17,2013-01-18,15156,false,null,null,"Suite 30, 1977 Du Road",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2009""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:05:00"",""ConNote"":""EAN-125-2009"",""DriverID"":12,""Latitude"":43.3702642,""Longitude"":-97.6861778,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T08:05:00"",""ReceivedBy"":""Prabodh Nair""}",2013-01-19T08:05:00.000+0000,Prabodh Nair,12,2013-01-19T07:00:00.000+0000
960,99,1,971,3,1197,1001,14,17,2013-01-18,10973,false,null,null,"Unit 92, 1742 Bender Boulevard",null,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2010""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:10:00"",""ConNote"":""EAN-125-2010"",""DriverID"":12,""Latitude"":33.9656594,""Longitude"":-87.9147494,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T08:10:00"",""ReceivedBy"":""Victoria Ene""}",2013-01-19T08:10:00.000+0000,Victoria Ene,12,2013-01-19T07:00:00.000+0000
961,472,401,972,3,2143,2001,2,17,2013-01-18,18214,false,null,null,"Shop 170, 820 Kubatova Road",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2011""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:15:00"",""ConNote"":""EAN-125-2011"",""DriverID"":12,""Latitude"":33.7839084,""Longitude"":-116.9586350,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T08:15:00"",""ReceivedBy"":""Slavko Pavlovic""}",2013-01-19T08:15:00.000+0000,Slavko Pavlovic,12,2013-01-19T07:00:00.000+0000
962,932,932,973,3,3132,3132,14,17,2013-01-18,14778,false,null,null,"Unit 22, 1126 Chakraborty Crescent",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2012""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:20:00"",""ConNote"":""EAN-125-2012"",""DriverID"":12,""Latitude"":42.6659088,""Longitude"":-74.3095787,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T08:20:00"",""ReceivedBy"":""Nicolo Cattaneo""}",2013-01-19T08:20:00.000+0000,Nicolo Cattaneo,12,2013-01-19T07:00:00.000+0000
963,491,401,974,3,2181,2001,13,17,2013-01-18,13993,false,null,null,"Unit 165, 1284 Lovric Lane",null,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2013""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:25:00"",""ConNote"":""EAN-125-2013"",""DriverID"":12,""Latitude"":42.0405853,""Longitude"":-87.7825621,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-19T08:25:00"",""ReceivedBy"":""Doru Tirlea""}",2013-01-19T08:25:00.000+0000,Doru Tirlea,12,2013-01-19T07:00:00.000+0000
964,67,1,975,3,1133,1001,2,17,2013-01-18,15414,false,null,null,"Unit 18, 1240 Utjesenovic Street",null,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2014""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:30:00"",""ConNote"":""EAN-125-2014"",""DriverID"":12,""Latitude"":46.9183469,""Longitude"":-103.8388108,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-19T08:30:00"",""ReceivedBy"":""Preyakshna Aluri""}",2013-01-19T08:30:00.000+0000,Preyakshna Aluri,12,2013-01-19T07:00:00.000+0000
965,528,401,976,3,2255,2001,14,17,2013-01-18,18973,false,null,null,"Suite 238, 727 Yavuz Street",null,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-18T12:00:00"",""ConNote"":""EAN-125-2015""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-19T08:35:00"",""ConNote"":""EAN-125-2015"",""DriverID"":12,""Latitude"":37.3823434,""Longitude"":-80.8225774,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-19T08:35:00"",""ReceivedBy"":""Kaya ozbek""}",2013-01-19T08:35:00.000+0000,Kaya ozbek,12,2013-01-19T07:00:00.000+0000
